guidao_station_name,guidao_line_name,guidao_jingdu_str,guidao_weidu_str,gongjiao_station_name,gongjiao_line_name,gongjiao_jingdu_str,gongjiao_weidu_str,range_str,distance,guidao_line_begin,guidao_line_end,gongjiao_line_begin,gongjiao_line_end,guidao_station_orderid,gongjiao_station_orderid
积水潭,地铁2号线外环,116.373126,39.948653,德胜门西,夜20路外,116.37414100016012,39.94891099970923,"[50, 99]",91.1547,西直门,西直门,北官厅,北官厅,17,6
积水潭,地铁2号线外环,116.373126,39.948653,德胜门西,夜36路,116.37414100016012,39.94891099970923,"[50, 99]",91.1547,西直门,西直门,和平东桥南,富丰桥西,17,14
积水潭,地铁2号线外环,116.373126,39.948653,德胜门西,夜36路,116.37414100016012,39.94891099970923,"[50, 99]",91.1547,西直门,西直门,和平东桥南,富丰桥西,17,14
积水潭,地铁2号线外环,116.373126,39.948653,积水潭桥东,夜36路,116.37394000017352,39.94849400013054,"[50, 99]",71.6058,西直门,西直门,富丰桥西,和平东桥南,17,31
积水潭,地铁2号线外环,116.373126,39.948653,积水潭桥东,夜36路,116.37394000017352,39.94849400013054,"[50, 99]",71.6058,西直门,西直门,富丰桥西,和平东桥南,17,31
积水潭,地铁2号线外环,116.373126,39.948653,德胜门西,夜38路,116.37414500019851,39.94891099967983,"[50, 99]",91.4784,西直门,西直门,天鑫家园,德胜门西,17,36
积水潭,地铁2号线外环,116.373126,39.948653,德胜门西,夜38路,116.37414500019851,39.94891099967983,"[50, 99]",91.4784,西直门,西直门,天鑫家园,德胜门西,17,36
北宫门,地铁4号线大兴线,116.277647,40.002373,地铁北宫门站,303路,116.27683299998581,40.002403,"[50, 99]",69.4144,安河桥北,天宫院,西闸,西苑北站,1,23
北宫门,地铁4号线大兴线,116.277647,40.002373,地铁北宫门站,303路,116.27683299998581,40.002403,"[50, 99]",69.4144,安河桥北,天宫院,西闸,西苑北站,1,23
北宫门,地铁4号线大兴线,116.277647,40.002373,地铁北宫门站,332路,116.2769010002129,40.00249100012122,"[50, 99]",64.8826,安河桥北,天宫院,前门,地铁北宫门站,1,26
北宫门,地铁4号线大兴线,116.277647,40.002373,地铁北宫门站,332路,116.2769010002129,40.00249100012122,"[50, 99]",64.8826,安河桥北,天宫院,前门,地铁北宫门站,1,26
北宫门,地铁4号线大兴线,116.277647,40.002373,地铁北宫门站,332路,116.27672700030325,40.00241800003323,"[50, 99]",78.5225,安河桥北,天宫院,地铁北宫门站,前门,1,0
北宫门,地铁4号线大兴线,116.277647,40.002373,地铁北宫门站,332路,116.27672700030325,40.00241800003323,"[50, 99]",78.5225,安河桥北,天宫院,地铁北宫门站,前门,1,0
北宫门,地铁4号线大兴线,116.277647,40.002373,地铁北宫门站,346路,116.27696600006527,40.00238300037449,"[50, 99]",58.0163,安河桥北,天宫院,凤凰岭,西苑北站,1,33
北宫门,地铁4号线大兴线,116.277647,40.002373,地铁北宫门站,346路,116.27696600006527,40.00238300037449,"[50, 99]",58.0163,安河桥北,天宫院,凤凰岭,西苑北站,1,33
北宫门,地铁4号线大兴线,116.277647,40.002373,地铁北宫门站,394路,116.27683300001581,40.002398999705406,"[50, 99]",69.3944,安河桥北,天宫院,韩家川,北京西站,1,12
北宫门,地铁4号线大兴线,116.277647,40.002373,地铁北宫门站,394路,116.27683300001581,40.002398999705406,"[50, 99]",69.3944,安河桥北,天宫院,韩家川,北京西站,1,12
北宫门,地铁4号线大兴线,116.277647,40.002373,地铁北宫门站,563路,116.27686199963854,40.00249600040537,"[50, 99]",68.2485,安河桥北,天宫院,西直门公交场站,香山公园东门,1,18
北宫门,地铁4号线大兴线,116.277647,40.002373,地铁北宫门站,563路,116.27686199963854,40.00249600040537,"[50, 99]",68.2485,安河桥北,天宫院,西直门公交场站,香山公园东门,1,18
北宫门,地铁4号线大兴线,116.277647,40.002373,地铁北宫门站,601路,116.27684800038455,40.00239899960539,"[50, 99]",68.1178,安河桥北,天宫院,地铁北宫门站,和平东桥,1,0
北宫门,地铁4号线大兴线,116.277647,40.002373,地铁北宫门站,601路,116.27684800038455,40.00239899960539,"[50, 99]",68.1178,安河桥北,天宫院,地铁北宫门站,和平东桥,1,0
北宫门,地铁4号线大兴线,116.277647,40.002373,地铁北宫门站,夜8路,116.27676399983726,40.002415000067735,"[50, 99]",75.3562,安河桥北,天宫院,地铁北宫门站,小马厂,1,0
北宫门,地铁4号线大兴线,116.277647,40.002373,地铁北宫门站,夜8路,116.27676399983726,40.002415000067735,"[50, 99]",75.3562,安河桥北,天宫院,地铁北宫门站,小马厂,1,0
西苑,地铁4号线大兴线,116.290908,39.998258,西苑枢纽站,476路,116.29145000003878,39.99891099973097,"[50, 99]",86.0451,安河桥北,天宫院,西苑枢纽站,宝盛里小区,2,0
西苑,地铁4号线大兴线,116.290908,39.998258,西苑枢纽站,476路,116.29145000003878,39.99891099973097,"[50, 99]",86.0451,安河桥北,天宫院,西苑枢纽站,宝盛里小区,2,0
西苑,地铁4号线大兴线,116.290908,39.998258,西苑,584路,116.29194899987208,39.99801199979457,"[50, 99]",92.798,安河桥北,天宫院,大钟寺,颐和山庄,2,10
西苑,地铁4号线大兴线,116.290908,39.998258,西苑,584路,116.29194899987208,39.99801199979457,"[50, 99]",92.798,安河桥北,天宫院,大钟寺,颐和山庄,2,10
西苑,地铁4号线大兴线,116.290908,39.998258,西苑,601路,116.2918230004654,39.99806000027752,"[50, 99]",80.9918,安河桥北,天宫院,和平东桥,地铁北宫门站,2,21
西苑,地铁4号线大兴线,116.290908,39.998258,西苑,601路,116.2918230004654,39.99806000027752,"[50, 99]",80.9918,安河桥北,天宫院,和平东桥,地铁北宫门站,2,21
中关村,地铁4号线大兴线,116.316467,39.983991,中关村南,305路,116.31660900052519,39.98347999962464,"[50, 99]",58.0943,安河桥北,天宫院,中苑宾馆,国防大学,5,15
中关村,地铁4号线大兴线,116.316467,39.983991,中关村南,305路,116.31660900052519,39.98347999962464,"[50, 99]",58.0943,安河桥北,天宫院,中苑宾馆,国防大学,5,15
中关村,地铁4号线大兴线,116.316467,39.983991,中关村南,320路,116.31645400032842,39.983450999649,"[50, 99]",60.0554,安河桥北,天宫院,地铁西二旗站,北京西站,5,14
中关村,地铁4号线大兴线,116.316467,39.983991,中关村南,320路,116.31645400032842,39.983450999649,"[50, 99]",60.0554,安河桥北,天宫院,地铁西二旗站,北京西站,5,14
中关村,地铁4号线大兴线,116.316467,39.983991,中关村南,614路,116.3164500004465,39.98352399980449,"[50, 99]",51.9481,安河桥北,天宫院,单村,万柳中路北口,5,27
中关村,地铁4号线大兴线,116.316467,39.983991,中关村南,614路,116.3164500004465,39.98352399980449,"[50, 99]",51.9481,安河桥北,天宫院,单村,万柳中路北口,5,27
国家图书馆,地铁4号线大兴线,116.32519,39.943114,国家图书馆,332路,116.32496500041482,39.94396699971792,"[50, 99]",96.7691,安河桥北,天宫院,地铁北宫门站,前门,9,14
国家图书馆,地铁4号线大兴线,116.32519,39.943114,国家图书馆,332路,116.32496500041482,39.94396699971792,"[50, 99]",96.7691,安河桥北,天宫院,地铁北宫门站,前门,9,14
国家图书馆,地铁4号线大兴线,116.32519,39.943114,国家图书馆,653路,116.3249779999613,39.94386700018633,"[50, 99]",85.658,安河桥北,天宫院,北苑家园,海淀五路居,9,28
国家图书馆,地铁4号线大兴线,116.32519,39.943114,国家图书馆,653路,116.3249779999613,39.94386700018633,"[50, 99]",85.658,安河桥北,天宫院,北苑家园,海淀五路居,9,28
国家图书馆,地铁4号线大兴线,116.32519,39.943114,国家图书馆,695路,116.3249830001748,39.94389299998815,"[50, 99]",88.3999,安河桥北,天宫院,时代庄园北站,动物园枢纽站,9,30
国家图书馆,地铁4号线大兴线,116.32519,39.943114,国家图书馆,695路,116.3249830001748,39.94389299998815,"[50, 99]",88.3999,安河桥北,天宫院,时代庄园北站,动物园枢纽站,9,30
国家图书馆,地铁4号线大兴线,116.32519,39.943114,国家图书馆,86路,116.32498700043396,39.94381100005056,"[50, 99]",79.4113,安河桥北,天宫院,国家体育馆,航天桥北,9,20
国家图书馆,地铁4号线大兴线,116.32519,39.943114,国家图书馆,86路,116.32498700043396,39.94381100005056,"[50, 99]",79.4113,安河桥北,天宫院,国家体育馆,航天桥北,9,20
国家图书馆,地铁4号线大兴线,116.32519,39.943114,国家图书馆,92路,116.32499700032724,39.94380600018274,"[50, 99]",78.6862,安河桥北,天宫院,北土城公交场站,海淀五路居,9,16
国家图书馆,地铁4号线大兴线,116.32519,39.943114,国家图书馆,92路,116.32499700032724,39.94380600018274,"[50, 99]",78.6862,安河桥北,天宫院,北土城公交场站,海淀五路居,9,16
国家图书馆,地铁4号线大兴线,116.32519,39.943114,国家图书馆,夜8路,116.3249969999995,39.943831999701025,"[50, 99]",81.5155,安河桥北,天宫院,地铁北宫门站,小马厂,9,15
国家图书馆,地铁4号线大兴线,116.32519,39.943114,国家图书馆,夜8路,116.3249969999995,39.943831999701025,"[50, 99]",81.5155,安河桥北,天宫院,地铁北宫门站,小马厂,9,15
动物园,地铁4号线大兴线,116.339031,39.93825,动物园枢纽站,103路,116.33913000044396,39.937599000178544,"[50, 99]",72.8781,安河桥北,天宫院,动物园枢纽站,北京站西,10,0
动物园,地铁4号线大兴线,116.339031,39.93825,动物园枢纽站,103路,116.33913000044396,39.937599000178544,"[50, 99]",72.8781,安河桥北,天宫院,动物园枢纽站,北京站西,10,0
动物园,地铁4号线大兴线,116.339031,39.93825,动物园枢纽站,103路,116.33865999991473,39.93758899971098,"[50, 99]",80.0169,安河桥北,天宫院,北京站西,动物园枢纽站,10,23
动物园,地铁4号线大兴线,116.339031,39.93825,动物园枢纽站,103路,116.33865999991473,39.93758899971098,"[50, 99]",80.0169,安河桥北,天宫院,北京站西,动物园枢纽站,10,23
动物园,地铁4号线大兴线,116.339031,39.93825,动物园枢纽站,15路,116.33982300057403,39.93794200033112,"[50, 99]",75.7125,安河桥北,天宫院,动物园枢纽站,天桥商场,10,0
动物园,地铁4号线大兴线,116.339031,39.93825,动物园枢纽站,15路,116.33982300057403,39.93794200033112,"[50, 99]",75.7125,安河桥北,天宫院,动物园枢纽站,天桥商场,10,0
动物园,地铁4号线大兴线,116.339031,39.93825,动物园枢纽站,19路,116.34000100027309,39.93795999991477,"[50, 99]",88.764,安河桥北,天宫院,动物园枢纽站,翠林小区,10,0
动物园,地铁4号线大兴线,116.339031,39.93825,动物园枢纽站,19路,116.34000100027309,39.93795999991477,"[50, 99]",88.764,安河桥北,天宫院,动物园枢纽站,翠林小区,10,0
动物园,地铁4号线大兴线,116.339031,39.93825,动物园枢纽站,334路,116.33937100018579,39.937431000344766,"[50, 99]",95.5706,安河桥北,天宫院,动物园枢纽站,吴庄公交场站,10,0
动物园,地铁4号线大兴线,116.339031,39.93825,动物园枢纽站,334路,116.33937100018579,39.937431000344766,"[50, 99]",95.5706,安河桥北,天宫院,动物园枢纽站,吴庄公交场站,10,0
动物园,地铁4号线大兴线,116.339031,39.93825,动物园枢纽站,334路,116.33941699949409,39.937778999929314,"[50, 99]",61.854,安河桥北,天宫院,吴庄公交场站,动物园枢纽站,10,25
动物园,地铁4号线大兴线,116.339031,39.93825,动物园枢纽站,334路,116.33941699949409,39.937778999929314,"[50, 99]",61.854,安河桥北,天宫院,吴庄公交场站,动物园枢纽站,10,25
动物园,地铁4号线大兴线,116.339031,39.93825,动物园枢纽站,360路快车,116.33928399990353,39.93746699965242,"[50, 99]",89.6976,安河桥北,天宫院,香泉环岛,动物园枢纽站,10,22
动物园,地铁4号线大兴线,116.339031,39.93825,动物园枢纽站,360路快车,116.33928399990353,39.93746699965242,"[50, 99]",89.6976,安河桥北,天宫院,香泉环岛,动物园枢纽站,10,22
动物园,地铁4号线大兴线,116.339031,39.93825,动物园枢纽站,56路,116.34006700048882,39.93798799963588,"[50, 99]",93.007,安河桥北,天宫院,动物园枢纽站,大观园公交场站,10,0
动物园,地铁4号线大兴线,116.339031,39.93825,动物园枢纽站,56路,116.34006700048882,39.93798799963588,"[50, 99]",93.007,安河桥北,天宫院,动物园枢纽站,大观园公交场站,10,0
动物园,地铁4号线大兴线,116.339031,39.93825,动物园枢纽站,695路,116.33909200039993,39.93757899986308,"[50, 99]",74.7927,安河桥北,天宫院,动物园枢纽站,时代庄园北站,10,0
动物园,地铁4号线大兴线,116.339031,39.93825,动物园枢纽站,695路,116.33909200039993,39.93757899986308,"[50, 99]",74.7927,安河桥北,天宫院,动物园枢纽站,时代庄园北站,10,0
新街口,地铁4号线大兴线,116.367742,39.940667,新开胡同,105路,116.36699700002363,39.94058999994022,"[50, 99]",64.0888,安河桥北,天宫院,天桥,白石桥东,12,16
新街口,地铁4号线大兴线,116.367742,39.940667,新开胡同,105路,116.36699700002363,39.94058999994022,"[50, 99]",64.0888,安河桥北,天宫院,天桥,白石桥东,12,16
新街口,地铁4号线大兴线,116.367742,39.940667,新开胡同,111路,116.36700999944912,39.940589999736865,"[50, 99]",62.9907,安河桥北,天宫院,崇文门,白石桥东,12,17
新街口,地铁4号线大兴线,116.367742,39.940667,新开胡同,111路,116.36700999944912,39.940589999736865,"[50, 99]",62.9907,安河桥北,天宫院,崇文门,白石桥东,12,17
新街口,地铁4号线大兴线,116.367742,39.940667,地铁新街口站,508路,116.36864599955257,39.940924000123225,"[50, 99]",82.197,安河桥北,天宫院,地铁新街口站,西苑,12,0
新街口,地铁4号线大兴线,116.367742,39.940667,地铁新街口站,508路,116.36864599955257,39.940924000123225,"[50, 99]",82.197,安河桥北,天宫院,地铁新街口站,西苑,12,0
新街口,地铁4号线大兴线,116.367742,39.940667,新开胡同,7路,116.3670399997661,39.94059499998592,"[50, 99]",60.3815,安河桥北,天宫院,五间楼,动物园枢纽站,12,26
新街口,地铁4号线大兴线,116.367742,39.940667,新开胡同,7路,116.3670399997661,39.94059499998592,"[50, 99]",60.3815,安河桥北,天宫院,五间楼,动物园枢纽站,12,26
宣武门,地铁4号线大兴线,116.374355,39.899784,宣武门东,137路,116.3753949999747,39.89975699957438,"[50, 99]",88.768,安河桥北,天宫院,怡海花园西门,前门,17,18
宣武门,地铁4号线大兴线,116.374355,39.899784,宣武门东,137路,116.3753949999747,39.89975699957438,"[50, 99]",88.768,安河桥北,天宫院,怡海花园西门,前门,17,18
宣武门,地铁4号线大兴线,116.374355,39.899784,宣武门东,142路,116.37531299990461,39.89975700027343,"[50, 99]",81.7773,安河桥北,天宫院,丽泽桥北,炎黄艺术馆,17,6
宣武门,地铁4号线大兴线,116.374355,39.899784,宣武门东,142路,116.37531299990461,39.89975700027343,"[50, 99]",81.7773,安河桥北,天宫院,丽泽桥北,炎黄艺术馆,17,6
宣武门,地铁4号线大兴线,116.374355,39.899784,宣武门西,144路,116.37335099947214,39.899696000175176,"[50, 99]",86.2034,安河桥北,天宫院,岳家楼桥,城南嘉园北,17,7
宣武门,地铁4号线大兴线,116.374355,39.899784,宣武门西,144路,116.37335099947214,39.899696000175176,"[50, 99]",86.2034,安河桥北,天宫院,岳家楼桥,城南嘉园北,17,7
宣武门,地铁4号线大兴线,116.374355,39.899784,宣武门东,15路,116.37525599952446,39.89975300006949,"[50, 99]",76.937,安河桥北,天宫院,动物园枢纽站,天桥商场,17,13
宣武门,地铁4号线大兴线,116.374355,39.899784,宣武门东,15路,116.37525599952446,39.89975300006949,"[50, 99]",76.937,安河桥北,天宫院,动物园枢纽站,天桥商场,17,13
宣武门,地铁4号线大兴线,116.374355,39.899784,宣武门东,22路,116.37537800055757,39.89975699991406,"[50, 99]",87.3187,安河桥北,天宫院,牡丹园西,前门,17,16
宣武门,地铁4号线大兴线,116.374355,39.899784,宣武门东,22路,116.37537800055757,39.89975699991406,"[50, 99]",87.3187,安河桥北,天宫院,牡丹园西,前门,17,16
宣武门,地铁4号线大兴线,116.374355,39.899784,宣武门东,332路,116.37537599954948,39.89976299961593,"[50, 99]",87.1276,安河桥北,天宫院,地铁北宫门站,前门,17,25
宣武门,地铁4号线大兴线,116.374355,39.899784,宣武门东,332路,116.37537599954948,39.89976299961593,"[50, 99]",87.1276,安河桥北,天宫院,地铁北宫门站,前门,17,25
宣武门,地铁4号线大兴线,116.374355,39.899784,宣武门东,67路,116.37536499948952,39.899757000163994,"[50, 99]",86.2103,安河桥北,天宫院,樊家村公交场站,前门西,17,13
宣武门,地铁4号线大兴线,116.374355,39.899784,宣武门东,67路,116.37536499948952,39.899757000163994,"[50, 99]",86.2103,安河桥北,天宫院,樊家村公交场站,前门西,17,13
宣武门,地铁4号线大兴线,116.374355,39.899784,宣武门西,9路,116.37355500052848,39.89970100001717,"[50, 99]",68.8652,安河桥北,天宫院,金家村桥东,金台路口西,17,6
宣武门,地铁4号线大兴线,116.374355,39.899784,宣武门西,9路,116.37355500052848,39.89970100001717,"[50, 99]",68.8652,安河桥北,天宫院,金家村桥东,金台路口西,17,6
宣武门,地铁4号线大兴线,116.374355,39.899784,宣武门东,夜5路,116.3753559997245,39.89975500015181,"[50, 99]",85.4511,安河桥北,天宫院,城通街,北京站东,17,31
宣武门,地铁4号线大兴线,116.374355,39.899784,宣武门东,夜5路,116.3753559997245,39.89975500015181,"[50, 99]",85.4511,安河桥北,天宫院,城通街,北京站东,17,31
新宫,地铁4号线大兴线,116.365549,39.812592,地铁新宫站,369路,116.36535199966292,39.81306400027313,"[50, 99]",55.1152,安河桥北,天宫院,地铁新宫站,黄村火车站,24,0
新宫,地铁4号线大兴线,116.365549,39.812592,地铁新宫站,369路,116.36535199966292,39.81306400027313,"[50, 99]",55.1152,安河桥北,天宫院,地铁新宫站,黄村火车站,24,0
新宫,地铁4号线大兴线,116.365549,39.812592,地铁新宫站,829路,116.36559299976018,39.81312599962767,"[50, 99]",59.4967,安河桥北,天宫院,思邈路,刘家窑桥西,24,41
新宫,地铁4号线大兴线,116.365549,39.812592,地铁新宫站,829路,116.36559299976018,39.81312599962767,"[50, 99]",59.4967,安河桥北,天宫院,思邈路,刘家窑桥西,24,41
高米店南,地铁4号线大兴线,116.331605,39.763489,地铁高米店南站,937路,116.3315799995436,39.762743000336634,"[50, 99]",82.9787,安河桥北,天宫院,西红门公交场站,西胡林,27,5
高米店南,地铁4号线大兴线,116.331605,39.763489,地铁高米店南站,937路,116.3315799995436,39.762743000336634,"[50, 99]",82.9787,安河桥北,天宫院,西红门公交场站,西胡林,27,5
高米店南,地铁4号线大兴线,116.331605,39.763489,地铁高米店南站,937路,116.33162799974374,39.76398000013541,"[50, 99]",54.632,安河桥北,天宫院,西胡林,西红门公交场站,27,41
高米店南,地铁4号线大兴线,116.331605,39.763489,地铁高米店南站,937路,116.33162799974374,39.76398000013541,"[50, 99]",54.632,安河桥北,天宫院,西胡林,西红门公交场站,27,41
枣园,地铁4号线大兴线,116.332204,39.753458,地铁枣园站,410路,116.33125900053035,39.75332000008171,"[50, 99]",82.2295,安河桥北,天宫院,丽园路公交场站,北京西站南广场,28,5
枣园,地铁4号线大兴线,116.332204,39.753458,大兴小营,410路,116.33230599984921,39.754063000217116,"[50, 99]",67.8355,安河桥北,天宫院,丽园路公交场站,北京西站南广场,28,6
枣园,地铁4号线大兴线,116.332204,39.753458,地铁枣园站,410路,116.33125900053035,39.75332000008171,"[50, 99]",82.2295,安河桥北,天宫院,丽园路公交场站,北京西站南广场,28,5
枣园,地铁4号线大兴线,116.332204,39.753458,大兴小营,410路,116.33230599984921,39.754063000217116,"[50, 99]",67.8355,安河桥北,天宫院,丽园路公交场站,北京西站南广场,28,6
枣园,地铁4号线大兴线,116.332204,39.753458,大兴小营,631路快车,116.33211399959556,39.7526869997011,"[50, 99]",86.0757,安河桥北,天宫院,航天桥东公交场站,黄村火车站,28,11
枣园,地铁4号线大兴线,116.332204,39.753458,大兴小营,631路快车,116.33211399959556,39.7526869997011,"[50, 99]",86.0757,安河桥北,天宫院,航天桥东公交场站,黄村火车站,28,11
枣园,地铁4号线大兴线,116.332204,39.753458,大兴小营,631路快车,116.33230500045748,39.754092999814354,"[50, 99]",71.1345,安河桥北,天宫院,黄村火车站,航天桥南,28,6
枣园,地铁4号线大兴线,116.332204,39.753458,大兴小营,631路快车,116.33230500045748,39.754092999814354,"[50, 99]",71.1345,安河桥北,天宫院,黄村火车站,航天桥南,28,6
枣园,地铁4号线大兴线,116.332204,39.753458,大兴小营,829路,116.33211399948078,39.752691000173904,"[50, 99]",85.6326,安河桥北,天宫院,刘家窑桥西,思邈路,28,31
枣园,地铁4号线大兴线,116.332204,39.753458,大兴小营,829路,116.33211399948078,39.752691000173904,"[50, 99]",85.6326,安河桥北,天宫院,刘家窑桥西,思邈路,28,31
枣园,地铁4号线大兴线,116.332204,39.753458,大兴小营,829路,116.33230500007826,39.75397999997694,"[50, 99]",58.6823,安河桥北,天宫院,思邈路,刘家窑桥西,28,21
枣园,地铁4号线大兴线,116.332204,39.753458,大兴小营,829路,116.33230500007826,39.75397999997694,"[50, 99]",58.6823,安河桥北,天宫院,思邈路,刘家窑桥西,28,21
枣园,地铁4号线大兴线,116.332204,39.753458,大兴小营,937路,116.33211799952497,39.75276500041352,"[50, 99]",77.4078,安河桥北,天宫院,西红门公交场站,西胡林,28,7
枣园,地铁4号线大兴线,116.332204,39.753458,大兴小营,937路,116.33211799952497,39.75276500041352,"[50, 99]",77.4078,安河桥北,天宫院,西红门公交场站,西胡林,28,7
枣园,地铁4号线大兴线,116.332204,39.753458,大兴小营,937路,116.33230899951181,39.753902000251564,"[50, 99]",50.1798,安河桥北,天宫院,西胡林,西红门公交场站,28,39
枣园,地铁4号线大兴线,116.332204,39.753458,大兴小营,937路,116.33230899951181,39.753902000251564,"[50, 99]",50.1798,安河桥北,天宫院,西胡林,西红门公交场站,28,39
枣园,地铁4号线大兴线,116.332204,39.753458,大兴小营,954路,116.33211799996002,39.75275999982426,"[50, 99]",77.9613,安河桥北,天宫院,刘家窑桥西,大兴一职,28,32
枣园,地铁4号线大兴线,116.332204,39.753458,大兴小营,954路,116.33211799996002,39.75275999982426,"[50, 99]",77.9613,安河桥北,天宫院,刘家窑桥西,大兴一职,28,32
枣园,地铁4号线大兴线,116.332204,39.753458,大兴小营,954路,116.33230900038308,39.75398400003466,"[50, 99]",59.1732,安河桥北,天宫院,大兴一职,刘家窑桥西,28,10
枣园,地铁4号线大兴线,116.332204,39.753458,大兴小营,954路,116.33230900038308,39.75398400003466,"[50, 99]",59.1732,安河桥北,天宫院,大兴一职,刘家窑桥西,28,10
枣园,地铁4号线大兴线,116.332204,39.753458,大兴小营,968路,116.33230500045748,39.754092999814354,"[50, 99]",71.1345,安河桥北,天宫院,海子角,莲花池南路,28,12
枣园,地铁4号线大兴线,116.332204,39.753458,大兴小营,968路,116.33230500045748,39.754092999814354,"[50, 99]",71.1345,安河桥北,天宫院,海子角,莲花池南路,28,12
枣园,地铁4号线大兴线,116.332204,39.753458,大兴小营,968路,116.33211399948078,39.752691000173904,"[50, 99]",85.6326,安河桥北,天宫院,莲花池南路,海子角,28,11
枣园,地铁4号线大兴线,116.332204,39.753458,大兴小营,968路,116.33211399948078,39.752691000173904,"[50, 99]",85.6326,安河桥北,天宫院,莲花池南路,海子角,28,11
清源路,地铁4号线大兴线,116.332513,39.742724,黄村公园,456路,116.33232199960125,39.74207499992791,"[50, 99]",73.9901,安河桥北,天宫院,菜户营桥东,思邈路,29,21
清源路,地铁4号线大兴线,116.332513,39.742724,黄村公园,456路,116.33232199960125,39.74207499992791,"[50, 99]",73.9901,安河桥北,天宫院,菜户营桥东,思邈路,29,21
清源路,地铁4号线大兴线,116.332513,39.742724,黄村公园,631路快车,116.33232600020094,39.74195699974552,"[50, 99]",86.7721,安河桥北,天宫院,航天桥东公交场站,黄村火车站,29,14
清源路,地铁4号线大兴线,116.332513,39.742724,黄村公园,631路快车,116.33232600020094,39.74195699974552,"[50, 99]",86.7721,安河桥北,天宫院,航天桥东公交场站,黄村火车站,29,14
清源路,地铁4号线大兴线,116.332513,39.742724,黄村公园,829路,116.33233099951856,39.741866000441874,"[50, 99]",96.6657,安河桥北,天宫院,刘家窑桥西,思邈路,29,34
清源路,地铁4号线大兴线,116.332513,39.742724,黄村公园,829路,116.33233099951856,39.741866000441874,"[50, 99]",96.6657,安河桥北,天宫院,刘家窑桥西,思邈路,29,34
清源路,地铁4号线大兴线,116.332513,39.742724,黄村公园,954路,116.33233100020098,39.741874999725745,"[50, 99]",95.6782,安河桥北,天宫院,刘家窑桥西,大兴一职,29,35
清源路,地铁4号线大兴线,116.332513,39.742724,黄村公园,954路,116.33233100020098,39.741874999725745,"[50, 99]",95.6782,安河桥北,天宫院,刘家窑桥西,大兴一职,29,35
清源路,地铁4号线大兴线,116.332513,39.742724,黄村公园,968路,116.3323259996982,39.74194000040214,"[50, 99]",88.6307,安河桥北,天宫院,莲花池南路,海子角,29,14
清源路,地铁4号线大兴线,116.332513,39.742724,黄村公园,968路,116.3323259996982,39.74194000040214,"[50, 99]",88.6307,安河桥北,天宫院,莲花池南路,海子角,29,14
黄村西大街,地铁4号线大兴线,116.332631,39.731769,黄村西大街,456路,116.33264800008138,39.73225300010526,"[50, 99]",53.8379,安河桥北,天宫院,思邈路,菜户营桥东,30,11
黄村西大街,地铁4号线大兴线,116.332631,39.731769,黄村西大街,456路,116.33264800008138,39.73225300010526,"[50, 99]",53.8379,安河桥北,天宫院,思邈路,菜户营桥东,30,11
黄村西大街,地铁4号线大兴线,116.332631,39.731769,黄村西大街,456路,116.33248700003773,39.730937999778895,"[50, 99]",93.2197,安河桥北,天宫院,菜户营桥东,思邈路,30,23
黄村西大街,地铁4号线大兴线,116.332631,39.731769,黄村西大街,456路,116.33248700003773,39.730937999778895,"[50, 99]",93.2197,安河桥北,天宫院,菜户营桥东,思邈路,30,23
黄村西大街,地铁4号线大兴线,116.332631,39.731769,黄村西大街,631路快车,116.33248899992765,39.730983999774935,"[50, 99]",88.1284,安河桥北,天宫院,航天桥东公交场站,黄村火车站,30,16
黄村西大街,地铁4号线大兴线,116.332631,39.731769,黄村西大街,631路快车,116.33248899992765,39.730983999774935,"[50, 99]",88.1284,安河桥北,天宫院,航天桥东公交场站,黄村火车站,30,16
黄村西大街,地铁4号线大兴线,116.332631,39.731769,黄村西大街,631路快车,116.33264200019484,39.73232699986011,"[50, 99]",62.0537,安河桥北,天宫院,黄村火车站,航天桥南,30,2
黄村西大街,地铁4号线大兴线,116.332631,39.731769,黄村西大街,631路快车,116.33264200019484,39.73232699986011,"[50, 99]",62.0537,安河桥北,天宫院,黄村火车站,航天桥南,30,2
黄村西大街,地铁4号线大兴线,116.332631,39.731769,黄村西大街,829路,116.33248699949365,39.730985000107694,"[50, 99]",88.042,安河桥北,天宫院,刘家窑桥西,思邈路,30,36
黄村西大街,地铁4号线大兴线,116.332631,39.731769,黄村西大街,829路,116.33248699949365,39.730985000107694,"[50, 99]",88.042,安河桥北,天宫院,刘家窑桥西,思邈路,30,36
黄村西大街,地铁4号线大兴线,116.332631,39.731769,黄村西大街,954路,116.33248699970133,39.730923999869724,"[50, 99]",94.763,安河桥北,天宫院,刘家窑桥西,大兴一职,30,37
黄村西大街,地铁4号线大兴线,116.332631,39.731769,黄村西大街,954路,116.33248699970133,39.730923999869724,"[50, 99]",94.763,安河桥北,天宫院,刘家窑桥西,大兴一职,30,37
黄村西大街,地铁4号线大兴线,116.332631,39.731769,黄村西大街,954路,116.33264200034144,39.73226200004891,"[50, 99]",54.8271,安河桥北,天宫院,大兴一职,刘家窑桥西,30,6
黄村西大街,地铁4号线大兴线,116.332631,39.731769,黄村西大街,954路,116.33264200034144,39.73226200004891,"[50, 99]",54.8271,安河桥北,天宫院,大兴一职,刘家窑桥西,30,6
